"direction";"time";"bps"
"egress";"2021-06-20T19:30:00+10:00";122,652,613,809.92
"egress";"2021-06-20T20:00:00+10:00";124,035,895,127.164
"egress";"2021-06-20T20:30:00+10:00";125,173,126,603.236
"egress";"2021-06-20T21:00:00+10:00";122,349,314,572.018
"egress";"2021-06-20T21:30:00+10:00";118,770,682,661.191
"egress";"2021-06-20T22:00:00+10:00";110,344,625,705.742
"egress";"2021-06-20T22:30:00+10:00";99,546,674,884.996
"egress";"2021-06-20T23:00:00+10:00";88,815,276,221.689
"egress";"2021-06-20T23:30:00+10:00";78,555,113,712.836
"egress";"2021-06-21T00:00:00+10:00";69,742,331,995.022
"egress";"2021-06-21T00:30:00+10:00";61,171,843,787.573
"egress";"2021-06-21T01:00:00+10:00";56,648,788,817.902
"egress";"2021-06-21T01:30:00+10:00";52,637,642,851.982
"egress";"2021-06-21T02:00:00+10:00";53,013,260,960.96
"egress";"2021-06-21T02:30:00+10:00";45,611,939,737.067
"egress";"2021-06-21T03:00:00+10:00";41,785,346,053.653
"egress";"2021-06-21T03:30:00+10:00";39,653,723,494.507
"egress";"2021-06-21T04:00:00+10:00";37,792,687,215.129
"egress";"2021-06-21T04:30:00+10:00";37,969,101,119.484
"egress";"2021-06-21T05:00:00+10:00";40,907,120,232.107
"egress";"2021-06-21T05:30:00+10:00";44,149,405,670.364
"egress";"2021-06-21T06:00:00+10:00";47,881,505,323.449
"egress";"2021-06-21T06:30:00+10:00";49,121,734,859.271
"egress";"2021-06-21T07:00:00+10:00";51,586,320,167.556
"egress";"2021-06-21T07:30:00+10:00";56,377,129,891.36
"egress";"2021-06-21T08:00:00+10:00";62,503,260,319.627
"egress";"2021-06-21T08:30:00+10:00";68,704,610,816.444
"egress";"2021-06-21T09:00:00+10:00";75,377,837,314.151
"egress";"2021-06-21T09:30:00+10:00";84,056,663,550.027
"egress";"2021-06-21T10:00:00+10:00";87,991,557,074.204
"egress";"2021-06-21T10:30:00+10:00";89,062,044,158.169
"egress";"2021-06-21T11:00:00+10:00";89,380,022,334.862
"egress";"2021-06-21T11:30:00+10:00";90,597,781,197.902
"egress";"2021-06-21T12:00:00+10:00";89,355,478,409.369
"egress";"2021-06-21T12:30:00+10:00";88,958,665,891.36
"egress";"2021-06-21T13:00:00+10:00";89,754,645,716.853
"egress";"2021-06-21T13:30:00+10:00";93,000,714,429.796
"egress";"2021-06-21T14:00:00+10:00";93,927,062,426.436
"egress";"2021-06-21T14:30:00+10:00";97,237,750,804.622
"egress";"2021-06-21T15:00:00+10:00";95,962,489,901.244
"egress";"2021-06-21T15:30:00+10:00";98,733,641,322.951
"egress";"2021-06-21T16:00:00+10:00";101,708,072,829.227
"egress";"2021-06-21T16:30:00+10:00";102,526,679,485.813
"egress";"2021-06-21T17:00:00+10:00";103,963,070,223.893
"egress";"2021-06-21T17:30:00+10:00";104,518,099,108.284
"egress";"2021-06-21T18:00:00+10:00";104,042,860,854.133
"egress";"2021-06-21T18:30:00+10:00";108,737,068,145.867
"egress";"2021-06-21T19:00:00+10:00";112,254,666,962.062
"egress";"2021-06-21T19:30:00+10:00";116,614,859,754.347
"egress";"2021-06-21T20:00:00+10:00";122,560,808,710.773
"egress";"2021-06-21T20:30:00+10:00";125,216,313,998.987
"egress";"2021-06-21T21:00:00+10:00";120,601,741,301.476
"egress";"2021-06-21T21:30:00+10:00";114,508,729,618.773
"egress";"2021-06-21T22:00:00+10:00";105,834,963,457.938
"egress";"2021-06-21T22:30:00+10:00";95,029,251,806.72
"egress";"2021-06-21T23:00:00+10:00";83,638,838,632.018
"egress";"2021-06-21T23:30:00+10:00";73,999,693,075.68
"egress";"2021-06-22T00:00:00+10:00";78,798,751,740.569
"egress";"2021-06-22T00:30:00+10:00";61,575,639,806.524
"egress";"2021-06-22T01:00:00+10:00";53,009,346,347.982
"egress";"2021-06-22T01:30:00+10:00";51,988,122,830.987
"egress";"2021-06-22T02:00:00+10:00";52,835,493,000.658
"egress";"2021-06-22T02:30:00+10:00";46,818,924,032.053
"egress";"2021-06-22T03:00:00+10:00";44,121,044,828.676
"egress";"2021-06-22T03:30:00+10:00";41,862,260,554.436
"egress";"2021-06-22T04:00:00+10:00";40,738,298,758.969
"egress";"2021-06-22T04:30:00+10:00";41,142,812,259.111
"egress";"2021-06-22T05:00:00+10:00";46,052,026,543.182
"egress";"2021-06-22T05:30:00+10:00";50,772,529,307.236
"egress";"2021-06-22T06:00:00+10:00";55,092,605,765.742
"egress";"2021-06-22T06:30:00+10:00";55,555,077,243.911
"egress";"2021-06-22T07:00:00+10:00";53,733,714,414.862
"egress";"2021-06-22T07:30:00+10:00";57,596,155,572.942
"egress";"2021-06-22T08:00:00+10:00";64,030,762,125.707
"egress";"2021-06-22T08:30:00+10:00";68,664,960,185.298
"egress";"2021-06-22T09:00:00+10:00";76,364,331,876.302
"egress";"2021-06-22T09:30:00+10:00";82,605,271,550.436
"egress";"2021-06-22T10:00:00+10:00";84,811,921,578.453
"egress";"2021-06-22T10:30:00+10:00";86,389,135,884.658
"egress";"2021-06-22T11:00:00+10:00";86,755,896,371.111
"egress";"2021-06-22T11:30:00+10:00";88,789,487,681.333
"egress";"2021-06-22T12:00:00+10:00";88,686,845,990.702
"egress";"2021-06-22T12:30:00+10:00";86,420,995,638.631
"egress";"2021-06-22T13:00:00+10:00";86,426,684,025.316
"egress";"2021-06-22T13:30:00+10:00";88,818,499,933.511
"egress";"2021-06-22T14:00:00+10:00";91,323,416,509.387
"egress";"2021-06-22T14:30:00+10:00";95,154,753,590.133
"egress";"2021-06-22T15:00:00+10:00";95,796,197,909.156
"egress";"2021-06-22T15:30:00+10:00";98,688,880,591.004
"egress";"2021-06-22T16:00:00+10:00";103,128,955,957.404
"egress";"2021-06-22T16:30:00+10:00";106,369,452,840.142
"egress";"2021-06-22T17:00:00+10:00";105,550,435,144.96
"egress";"2021-06-22T17:30:00+10:00";104,895,636,517.209
"egress";"2021-06-22T18:00:00+10:00";106,786,148,777.333
"egress";"2021-06-22T18:30:00+10:00";109,620,901,911.876
"egress";"2021-06-22T19:00:00+10:00";114,673,461,982.187
"egress";"2021-06-22T19:30:00+10:00";122,207,884,126.987
"egress";"2021-06-22T20:00:00+10:00";127,222,192,662.791
"egress";"2021-06-22T20:30:00+10:00";124,373,292,857.493
"egress";"2021-06-22T21:00:00+10:00";122,039,890,712.889
"egress";"2021-06-22T21:30:00+10:00";118,632,484,113.564
"egress";"2021-06-22T22:00:00+10:00";110,278,853,951.449
"egress";"2021-06-22T22:30:00+10:00";99,770,336,978.293
"egress";"2021-06-22T23:00:00+10:00";88,599,276,341.333
"egress";"2021-06-22T23:30:00+10:00";78,195,771,942.08
"egress";"2021-06-23T00:00:00+10:00";67,972,699,405.636
"egress";"2021-06-23T00:30:00+10:00";60,612,706,731.929
"egress";"2021-06-23T01:00:00+10:00";59,543,181,944.551
"egress";"2021-06-23T01:30:00+10:00";64,161,223,628.604
"egress";"2021-06-23T02:00:00+10:00";65,638,922,209.991
"egress";"2021-06-23T02:30:00+10:00";60,108,281,334.436
"egress";"2021-06-23T03:00:00+10:00";58,935,358,875.253
"egress";"2021-06-23T03:30:00+10:00";57,725,307,862.347
"egress";"2021-06-23T04:00:00+10:00";58,078,957,032.302
"egress";"2021-06-23T04:30:00+10:00";62,203,601,094.791
"egress";"2021-06-23T05:00:00+10:00";70,984,526,340.089
"egress";"2021-06-23T05:30:00+10:00";76,525,200,004
"egress";"2021-06-23T06:00:00+10:00";82,347,781,332.996
"egress";"2021-06-23T06:30:00+10:00";78,837,794,948.604
"egress";"2021-06-23T07:00:00+10:00";73,748,260,886.844
"egress";"2021-06-23T07:30:00+10:00";75,937,107,342.027
"egress";"2021-06-23T08:00:00+10:00";81,341,536,220.284
"egress";"2021-06-23T08:30:00+10:00";83,065,013,216
"egress";"2021-06-23T09:00:00+10:00";88,292,617,139.076
"egress";"2021-06-23T09:30:00+10:00";94,423,175,509.262
"egress";"2021-06-23T10:00:00+10:00";98,581,927,658.4
"egress";"2021-06-23T10:30:00+10:00";99,354,931,842.524
"egress";"2021-06-23T11:00:00+10:00";98,135,815,547.591
"egress";"2021-06-23T11:30:00+10:00";99,074,515,596.373
"egress";"2021-06-23T12:00:00+10:00";98,035,691,679.787
"egress";"2021-06-23T12:30:00+10:00";95,701,415,710.436
"egress";"2021-06-23T13:00:00+10:00";96,136,787,892.267
"egress";"2021-06-23T13:30:00+10:00";99,797,810,357.636
"egress";"2021-06-23T14:00:00+10:00";101,502,552,579.538
"egress";"2021-06-23T14:30:00+10:00";104,414,875,461.849
"egress";"2021-06-23T15:00:00+10:00";105,431,589,858.684
"egress";"2021-06-23T15:30:00+10:00";109,887,942,989.92
"egress";"2021-06-23T16:00:00+10:00";113,227,864,991.324
"egress";"2021-06-23T16:30:00+10:00";116,128,178,327.2
"egress";"2021-06-23T17:00:00+10:00";117,070,037,611.129
"egress";"2021-06-23T17:30:00+10:00";117,083,251,247.858
"egress";"2021-06-23T18:00:00+10:00";118,427,894,689.689
"egress";"2021-06-23T18:30:00+10:00";122,690,166,947.982
"egress";"2021-06-23T19:00:00+10:00";126,022,341,319.129
"egress";"2021-06-23T19:30:00+10:00";132,489,081,672.587
"egress";"2021-06-23T20:00:00+10:00";138,840,192,763.947
"egress";"2021-06-23T20:30:00+10:00";138,965,443,139.804
"egress";"2021-06-23T21:00:00+10:00";137,460,642,463.591
"egress";"2021-06-23T21:30:00+10:00";134,285,634,968.018
"egress";"2021-06-23T22:00:00+10:00";127,239,214,767.271
"egress";"2021-06-23T22:30:00+10:00";114,217,496,406.613
"egress";"2021-06-23T23:00:00+10:00";102,480,442,221.369
"egress";"2021-06-23T23:30:00+10:00";89,392,332,228.604
"egress";"2021-06-24T00:00:00+10:00";77,119,279,318.204
"egress";"2021-06-24T00:30:00+10:00";68,138,115,902.382
"egress";"2021-06-24T01:00:00+10:00";68,997,826,584.818
"egress";"2021-06-24T01:30:00+10:00";78,051,204,726.72
"egress";"2021-06-24T02:00:00+10:00";71,921,750,958.187
"egress";"2021-06-24T02:30:00+10:00";51,509,359,166.436
"egress";"2021-06-24T03:00:00+10:00";70,897,711,376.427
"egress";"2021-06-24T03:30:00+10:00";70,008,978,763.004
"egress";"2021-06-24T04:00:00+10:00";74,933,384,715.324
"egress";"2021-06-24T04:30:00+10:00";76,665,618,102.116
"egress";"2021-06-24T05:00:00+10:00";86,102,190,725.333
"egress";"2021-06-24T05:30:00+10:00";91,112,625,151.964
"egress";"2021-06-24T06:00:00+10:00";98,708,722,262.578
"egress";"2021-06-24T06:30:00+10:00";95,729,677,395.822
"egress";"2021-06-24T07:00:00+10:00";83,765,192,881.813
"egress";"2021-06-24T07:30:00+10:00";74,566,927,681.778
"egress";"2021-06-24T08:00:00+10:00";80,000,411,369.618
"egress";"2021-06-24T08:30:00+10:00";84,278,580,271.787
"egress";"2021-06-24T09:00:00+10:00";90,230,266,304.871
"egress";"2021-06-24T09:30:00+10:00";96,857,001,789.742
"egress";"2021-06-24T10:00:00+10:00";95,426,386,314.08
"egress";"2021-06-24T10:30:00+10:00";100,959,417,614.187
"egress";"2021-06-24T11:00:00+10:00";104,372,809,933.173
"egress";"2021-06-24T11:30:00+10:00";99,275,368,619.751
"egress";"2021-06-24T12:00:00+10:00";97,903,365,342.738
"egress";"2021-06-24T12:30:00+10:00";96,063,913,117.191
"egress";"2021-06-24T13:00:00+10:00";95,934,138,985.12
"egress";"2021-06-24T13:30:00+10:00";98,200,218,006.24
"egress";"2021-06-24T14:00:00+10:00";101,738,862,743.716
"egress";"2021-06-24T14:30:00+10:00";103,652,063,674.738
"egress";"2021-06-24T15:00:00+10:00";103,418,490,643.378
"egress";"2021-06-24T15:30:00+10:00";107,333,539,937.173
"egress";"2021-06-24T16:00:00+10:00";112,589,446,716
"egress";"2021-06-24T16:30:00+10:00";115,102,852,086.951
"egress";"2021-06-24T17:00:00+10:00";113,453,209,473.458
"egress";"2021-06-24T17:30:00+10:00";113,131,275,237.333
"egress";"2021-06-24T18:00:00+10:00";113,843,816,940.196
"egress";"2021-06-24T18:30:00+10:00";117,627,784,425.636
"egress";"2021-06-24T19:00:00+10:00";117,459,957,382.24
"egress";"2021-06-24T19:30:00+10:00";120,914,195,858.347
"egress";"2021-06-24T20:00:00+10:00";126,431,875,234.809
"egress";"2021-06-24T20:30:00+10:00";132,294,427,552.48
"egress";"2021-06-24T21:00:00+10:00";135,140,984,427.093
"egress";"2021-06-24T21:30:00+10:00";131,271,583,531.164
"egress";"2021-06-24T22:00:00+10:00";123,766,156,462.738
"egress";"2021-06-24T22:30:00+10:00";114,268,034,926.862
"egress";"2021-06-24T23:00:00+10:00";100,227,014,749.529
"egress";"2021-06-24T23:30:00+10:00";84,867,875,551.378
"egress";"2021-06-25T00:00:00+10:00";73,720,196,939.431
"egress";"2021-06-25T00:30:00+10:00";65,074,620,785.476
"egress";"2021-06-25T01:00:00+10:00";62,280,482,477.244
"egress";"2021-06-25T01:30:00+10:00";68,693,974,851.484
"egress";"2021-06-25T02:00:00+10:00";72,038,521,294.667
"egress";"2021-06-25T02:30:00+10:00";64,592,550,455.2
"egress";"2021-06-25T03:00:00+10:00";60,868,665,913.689
"egress";"2021-06-25T03:30:00+10:00";60,280,341,317.102
"egress";"2021-06-25T04:00:00+10:00";60,175,472,921.227
"egress";"2021-06-25T04:30:00+10:00";63,055,722,556.924
"egress";"2021-06-25T05:00:00+10:00";69,024,052,672.711
"egress";"2021-06-25T05:30:00+10:00";73,751,443,033.849
"egress";"2021-06-25T06:00:00+10:00";78,703,294,371.413
"egress";"2021-06-25T06:30:00+10:00";74,709,009,820.693
"egress";"2021-06-25T07:00:00+10:00";66,417,830,106.169
"egress";"2021-06-25T07:30:00+10:00";73,390,420,673.031
"egress";"2021-06-25T08:00:00+10:00";78,824,976,116.8
"egress";"2021-06-25T08:30:00+10:00";83,083,275,015.787
"egress";"2021-06-25T09:00:00+10:00";89,356,568,415.396
"egress";"2021-06-25T09:30:00+10:00";96,776,884,342.791
"egress";"2021-06-25T10:00:00+10:00";98,331,490,954.293
"egress";"2021-06-25T10:30:00+10:00";99,023,010,543.076
"egress";"2021-06-25T11:00:00+10:00";100,208,629,158.88
"egress";"2021-06-25T11:30:00+10:00";102,682,998,969.582
"egress";"2021-06-25T12:00:00+10:00";100,952,102,523.893
"egress";"2021-06-25T12:30:00+10:00";97,534,766,720.267
"egress";"2021-06-25T13:00:00+10:00";97,185,262,673.351
"egress";"2021-06-25T13:30:00+10:00";100,199,732,882.738
"egress";"2021-06-25T14:00:00+10:00";100,023,322,125.209
"egress";"2021-06-25T14:30:00+10:00";103,674,660,580.658
"egress";"2021-06-25T15:00:00+10:00";103,411,094,212.942
"egress";"2021-06-25T15:30:00+10:00";98,509,427,180.48
"egress";"2021-06-25T16:00:00+10:00";100,903,691,939.218
"egress";"2021-06-25T16:30:00+10:00";102,474,276,166.311
"egress";"2021-06-25T17:00:00+10:00";101,895,538,439.004
"egress";"2021-06-25T17:30:00+10:00";101,535,116,868.8
"egress";"2021-06-25T18:00:00+10:00";101,732,446,992
"egress";"2021-06-25T18:30:00+10:00";103,509,565,557.831
"egress";"2021-06-25T19:00:00+10:00";105,432,722,829.831
"egress";"2021-06-25T19:30:00+10:00";112,445,675,257.813
"egress";"2021-06-25T20:00:00+10:00";117,608,343,181.76
"egress";"2021-06-25T20:30:00+10:00";117,458,717,207.893
"egress";"2021-06-25T21:00:00+10:00";116,189,936,961.689
"egress";"2021-06-25T21:30:00+10:00";115,048,847,268
"egress";"2021-06-25T22:00:00+10:00";109,560,891,922.507
"egress";"2021-06-25T22:30:00+10:00";100,794,660,001.653
"egress";"2021-06-25T23:00:00+10:00";91,237,635,413.262
"egress";"2021-06-25T23:30:00+10:00";88,166,271,929.778
"egress";"2021-06-26T00:00:00+10:00";80,488,476,807.004
"egress";"2021-06-26T00:30:00+10:00";71,005,248,590.951
"egress";"2021-06-26T01:00:00+10:00";69,325,311,881.938
"egress";"2021-06-26T01:30:00+10:00";74,226,055,680.569
"egress";"2021-06-26T02:00:00+10:00";73,811,323,165.191
"egress";"2021-06-26T02:30:00+10:00";67,924,641,240.729
"egress";"2021-06-26T03:00:00+10:00";65,126,466,137.067
"egress";"2021-06-26T03:30:00+10:00";61,641,738,555.253
"egress";"2021-06-26T04:00:00+10:00";61,366,904,500.124
"egress";"2021-06-26T04:30:00+10:00";62,509,516,441.831
"egress";"2021-06-26T05:00:00+10:00";63,606,445,272.071
"egress";"2021-06-26T05:30:00+10:00";65,156,158,342.507
"egress";"2021-06-26T06:00:00+10:00";67,517,226,628.569
"egress";"2021-06-26T06:30:00+10:00";61,755,566,155.236
"egress";"2021-06-26T07:00:00+10:00";54,000,904,327.573
"egress";"2021-06-26T07:30:00+10:00";60,372,694,340.124
"egress";"2021-06-26T08:00:00+10:00";69,143,114,334.684
"egress";"2021-06-26T08:30:00+10:00";75,447,789,551.787
"egress";"2021-06-26T09:00:00+10:00";81,163,376,761.298
"egress";"2021-06-26T09:30:00+10:00";85,545,379,214.364
"egress";"2021-06-26T10:00:00+10:00";88,801,152,740.96
"egress";"2021-06-26T10:30:00+10:00";88,292,322,290.72
"egress";"2021-06-26T11:00:00+10:00";88,652,277,258.862
"egress";"2021-06-26T11:30:00+10:00";88,658,423,076.338
"egress";"2021-06-26T12:00:00+10:00";88,792,814,972.818
"egress";"2021-06-26T12:30:00+10:00";90,365,709,177.618
"egress";"2021-06-26T13:00:00+10:00";90,693,450,960.036
"egress";"2021-06-26T13:30:00+10:00";94,203,423,817.262
"egress";"2021-06-26T14:00:00+10:00";95,218,699,960.676
"egress";"2021-06-26T14:30:00+10:00";96,677,518,474.382
"egress";"2021-06-26T15:00:00+10:00";98,631,894,730.258
"egress";"2021-06-26T15:30:00+10:00";100,839,651,302.542
"egress";"2021-06-26T16:00:00+10:00";101,709,012,563.947
"egress";"2021-06-26T16:30:00+10:00";104,551,077,931.609
"egress";"2021-06-26T17:00:00+10:00";104,822,498,753.12
"egress";"2021-06-26T17:30:00+10:00";107,490,319,308.302
"egress";"2021-06-26T18:00:00+10:00";107,744,357,558.364
"egress";"2021-06-26T18:30:00+10:00";112,585,522,410.649
"egress";"2021-06-26T19:00:00+10:00";116,343,288,147.342
"egress";"2021-06-26T19:30:00+10:00";118,749,222,141.28
"egress";"2021-06-26T20:00:00+10:00";123,465,561,848.036
"egress";"2021-06-26T20:30:00+10:00";125,461,851,446.258
"egress";"2021-06-26T21:00:00+10:00";123,201,958,086.649
"egress";"2021-06-26T21:30:00+10:00";120,588,087,997.138
"egress";"2021-06-26T22:00:00+10:00";114,396,718,853.262
"egress";"2021-06-26T22:30:00+10:00";106,478,190,872.124
"egress";"2021-06-26T23:00:00+10:00";95,521,084,333.564
"egress";"2021-06-26T23:30:00+10:00";87,587,880,421.422
"egress";"2021-06-27T00:00:00+10:00";77,188,837,009.902
"egress";"2021-06-27T00:30:00+10:00";66,895,290,195.911
"egress";"2021-06-27T01:00:00+10:00";62,336,938,712.604
"egress";"2021-06-27T01:30:00+10:00";60,037,961,122.471
"egress";"2021-06-27T02:00:00+10:00";56,218,731,001.991
"egress";"2021-06-27T02:30:00+10:00";48,666,703,598.987
"egress";"2021-06-27T03:00:00+10:00";43,870,023,254.631
"egress";"2021-06-27T03:30:00+10:00";40,375,347,750.258
"egress";"2021-06-27T04:00:00+10:00";37,868,757,853.049
"egress";"2021-06-27T04:30:00+10:00";37,433,966,691.591
"egress";"2021-06-27T05:00:00+10:00";40,300,532,367.893
"egress";"2021-06-27T05:30:00+10:00";42,968,987,882.542
"egress";"2021-06-27T06:00:00+10:00";45,000,098,747.804
"egress";"2021-06-27T06:30:00+10:00";44,574,832,635.378
"egress";"2021-06-27T07:00:00+10:00";43,447,509,594.098
"egress";"2021-06-27T07:30:00+10:00";50,588,398,311.467
"egress";"2021-06-27T08:00:00+10:00";59,460,220,186.382
"egress";"2021-06-27T08:30:00+10:00";69,770,128,390.116
"egress";"2021-06-27T09:00:00+10:00";75,948,405,978.827
"egress";"2021-06-27T09:30:00+10:00";80,047,576,021.049
"egress";"2021-06-27T10:00:00+10:00";83,681,154,405.102
"egress";"2021-06-27T10:30:00+10:00";86,849,556,473.084
"egress";"2021-06-27T11:00:00+10:00";88,492,986,114.916
"egress";"2021-06-27T11:30:00+10:00";90,160,682,998.987
"egress";"2021-06-27T12:00:00+10:00";91,693,614,856.124
"egress";"2021-06-27T12:30:00+10:00";91,570,773,452.373
"egress";"2021-06-27T13:00:00+10:00";90,120,569,126.151
"egress";"2021-06-27T13:30:00+10:00";88,635,239,994.631
"egress";"2021-06-27T14:00:00+10:00";95,818,803,818.169
"egress";"2021-06-27T14:30:00+10:00";97,321,021,752.569
"egress";"2021-06-27T15:00:00+10:00";100,574,647,018.809
"egress";"2021-06-27T15:30:00+10:00";102,326,969,805.724
"egress";"2021-06-27T16:00:00+10:00";104,306,764,910.88
"egress";"2021-06-27T16:30:00+10:00";107,860,935,309.084
"egress";"2021-06-27T17:00:00+10:00";110,808,885,371.182
"egress";"2021-06-27T17:30:00+10:00";113,007,887,212.196
"egress";"2021-06-27T18:00:00+10:00";114,973,246,806.916
"egress";"2021-06-27T18:30:00+10:00";117,179,677,305.973
"egress";"2021-06-27T19:00:00+10:00";119,602,675,250.631
"egress";"2021-06-27T19:30:00+10:00";123,703,542,424.107
"egress";"2021-06-27T20:00:00+10:00";123,350,260,694.24
"egress";"2021-06-27T20:30:00+10:00";124,029,316,318.293
"egress";"2021-06-27T21:00:00+10:00";123,264,887,179.378
"egress";"2021-06-27T21:30:00+10:00";116,547,463,666.329
"egress";"2021-06-27T22:00:00+10:00";111,553,434,232.338
"egress";"2021-06-27T22:30:00+10:00";101,709,189,030.667
"egress";"2021-06-27T23:00:00+10:00";89,866,543,541.511
"egress";"2021-06-27T23:30:00+10:00";79,508,831,218.542
"egress";"2021-06-28T00:00:00+10:00";69,772,570,687.093
"egress";"2021-06-28T00:30:00+10:00";60,491,463,425.244
"egress";"2021-06-28T01:00:00+10:00";54,453,547,295.467
"egress";"2021-06-28T01:30:00+10:00";51,909,950,951.04
"egress";"2021-06-28T02:00:00+10:00";49,776,199,771.147
"egress";"2021-06-28T02:30:00+10:00";44,031,223,861.12
"egress";"2021-06-28T03:00:00+10:00";39,813,406,091.36
"egress";"2021-06-28T03:30:00+10:00";38,301,388,996.16
"egress";"2021-06-28T04:00:00+10:00";37,064,941,222.933
"egress";"2021-06-28T04:30:00+10:00";36,225,239,351.556
"egress";"2021-06-28T05:00:00+10:00";37,909,010,443.591
"egress";"2021-06-28T05:30:00+10:00";40,372,696,131.004
"egress";"2021-06-28T06:00:00+10:00";44,682,817,477.084
"egress";"2021-06-28T06:30:00+10:00";47,345,504,077.333
"egress";"2021-06-28T07:00:00+10:00";52,863,454,392.356
"egress";"2021-06-28T07:30:00+10:00";61,387,864,661.333
"egress";"2021-06-28T08:00:00+10:00";71,005,891,015.982
"egress";"2021-06-28T08:30:00+10:00";82,576,524,166.88
"egress";"2021-06-28T09:00:00+10:00";95,546,295,014.293
"egress";"2021-06-28T09:30:00+10:00";104,635,505,071.858
"egress";"2021-06-28T10:00:00+10:00";107,668,365,353.298
"egress";"2021-06-28T10:30:00+10:00";109,684,398,648.747
"egress";"2021-06-28T11:00:00+10:00";112,639,017,751.822
"egress";"2021-06-28T11:30:00+10:00";115,495,211,450.436
"egress";"2021-06-28T12:00:00+10:00";113,018,997,924.356
"egress";"2021-06-28T12:30:00+10:00";112,182,438,151.609
"egress";"2021-06-28T13:00:00+10:00";114,125,893,676.658
"egress";"2021-06-28T13:30:00+10:00";114,804,720,070.88
"egress";"2021-06-28T14:00:00+10:00";116,514,949,353.831
"egress";"2021-06-28T14:30:00+10:00";118,472,831,046.044
"egress";"2021-06-28T15:00:00+10:00";119,367,544,898.347
"egress";"2021-06-28T15:30:00+10:00";121,861,668,066.916
"egress";"2021-06-28T16:00:00+10:00";119,073,219,260.356
"egress";"2021-06-28T16:30:00+10:00";122,978,158,008.533
"egress";"2021-06-28T17:00:00+10:00";124,773,968,440.747
"egress";"2021-06-28T17:30:00+10:00";122,698,117,814.542
"egress";"2021-06-28T18:00:00+10:00";122,239,248,538.916
"egress";"2021-06-28T18:30:00+10:00";123,833,894,131.182
"egress";"2021-06-28T19:00:00+10:00";125,131,520,050.72
"egress";"2021-06-28T19:30:00+10:00";129,453,552,869.049
"egress";"2021-06-28T20:00:00+10:00";130,626,071,750.738
"egress";"2021-06-28T20:30:00+10:00";132,199,058,659.627
"egress";"2021-06-28T21:00:00+10:00";132,457,301,504.48
"egress";"2021-06-28T21:30:00+10:00";125,021,198,512.391
"egress";"2021-06-28T22:00:00+10:00";114,889,404,922.204
"egress";"2021-06-28T22:30:00+10:00";103,576,705,836.178
"egress";"2021-06-28T23:00:00+10:00";92,779,432,217.511
"egress";"2021-06-28T23:30:00+10:00";81,814,686,536.142
"egress";"2021-06-29T00:00:00+10:00";70,961,982,851.111
"egress";"2021-06-29T00:30:00+10:00";61,928,478,432.907
"egress";"2021-06-29T01:00:00+10:00";57,921,595,658.916
"egress";"2021-06-29T01:30:00+10:00";57,541,423,579.769
"egress";"2021-06-29T02:00:00+10:00";56,059,495,429.991
"egress";"2021-06-29T02:30:00+10:00";51,113,687,988.676
"egress";"2021-06-29T03:00:00+10:00";49,345,653,302.347
"egress";"2021-06-29T03:30:00+10:00";46,462,534,129.44
"egress";"2021-06-29T04:00:00+10:00";46,136,537,461.511
"egress";"2021-06-29T04:30:00+10:00";47,371,582,277.547
"egress";"2021-06-29T05:00:00+10:00";51,541,977,383.058
"egress";"2021-06-29T05:30:00+10:00";54,755,855,037.138
"egress";"2021-06-29T06:00:00+10:00";60,082,702,935.769
"egress";"2021-06-29T06:30:00+10:00";61,494,450,937.049
"egress";"2021-06-29T07:00:00+10:00";57,153,967,734.258
"egress";"2021-06-29T07:30:00+10:00";62,833,754,228.658
"egress";"2021-06-29T08:00:00+10:00";71,940,466,247.076
"egress";"2021-06-29T08:30:00+10:00";81,925,501,133.511
"egress";"2021-06-29T09:00:00+10:00";94,719,453,743.271
"egress";"2021-06-29T09:30:00+10:00";103,701,831,109.387
"egress";"2021-06-29T10:00:00+10:00";110,987,771,617.742
"egress";"2021-06-29T10:30:00+10:00";115,738,831,099.431
"egress";"2021-06-29T11:00:00+10:00";117,233,284,009.316
"egress";"2021-06-29T11:30:00+10:00";119,823,034,414.773
"egress";"2021-06-29T12:00:00+10:00";117,605,303,886.862
"egress";"2021-06-29T12:30:00+10:00";114,920,146,910.862
"egress";"2021-06-29T13:00:00+10:00";117,374,069,548.231
"egress";"2021-06-29T13:30:00+10:00";121,092,042,581.618
"egress";"2021-06-29T14:00:00+10:00";123,015,530,048.8
"egress";"2021-06-29T14:30:00+10:00";126,883,522,552.516
"egress";"2021-06-29T15:00:00+10:00";125,805,396,543.022
"egress";"2021-06-29T15:30:00+10:00";126,319,789,586.436
"egress";"2021-06-29T16:00:00+10:00";127,566,106,350.898
"egress";"2021-06-29T16:30:00+10:00";127,873,265,485.227
"egress";"2021-06-29T17:00:00+10:00";125,596,508,420.8
"egress";"2021-06-29T17:30:00+10:00";123,463,107,591.164
"egress";"2021-06-29T18:00:00+10:00";122,713,446,340.853
"egress";"2021-06-29T18:30:00+10:00";127,300,937,909.156
"egress";"2021-06-29T19:00:00+10:00";130,052,323,986.222
"egress";"2021-06-29T19:30:00+10:00";132,633,830,222.649
"egress";"2021-06-29T20:00:00+10:00";135,566,596,274.56
"egress";"2021-06-29T20:30:00+10:00";137,799,207,563.609
"egress";"2021-06-29T21:00:00+10:00";134,621,522,370.453
"egress";"2021-06-29T21:30:00+10:00";131,759,300,771.769
